46.065	-2.4028
44.983	-5.7326
43.901	-9.0624
42.819	-12.392
41.737	-15.722
40.655	-19.052
39.573	-22.382
38.491	-25.711
37.684	-28.087
35.626	-30.656
33.392	-33.075
30.995	-35.331
28.446	-37.414
25.757	-39.314
22.942	-41.02
20.014	-42.526
16.988	-43.822
15.304	-44.487
12.784	-43.654
10.5	-42.082
8.164	-39.834
5.4181	-37.206
0.77412	-34.966
-4.5807	-36.556
-7.5664	-39.226
-9.9514	-41.593
-12.231	-43.35
-14.652	-44.344
-16.248	-44.102
-19.295	-42.857
-22.248	-41.401
-25.092	-39.742
-27.812	-37.888
-30.396	-35.848
-32.831	-33.633
-35.104	-31.252
-37.206	-28.718
-40.281	-25.634
-43.824	-23.628
-47.35	-22.25
-50.736	-21.143
-53.848	-20.056
-56.169	-18.843
-56.6	-18.249
-55.897	-16.346
-54.188	-13.707
-52.141	-10.892
-50.054	-7.8329
-48.189	-4.3354
-47.085	-0.73602
-46.003	2.5938
-44.921	5.9236
-43.839	9.2534
-42.757	12.583
-41.675	15.913
-40.593	19.243
-39.511	22.573
-38.429	25.902
-37.497	28.426
-35.596	31.268
-33.633	33.932
-31.53	36.344
-29.225	38.444
-26.681	40.209
-23.89	41.653
-20.878	42.83
-17.685	43.825
-13.835	44.999
-10.265	47.466
-7.5741	50.428
-5.4154	53.459
-3.4873	56.391
-1.6169	59
-0.03653	60.497
0.25468	60.366
2.0008	58.512
3.8765	55.802
5.8321	52.84
8.0699	49.808
10.919	46.897
13.655	45.124
15.209	43.139
15.94	40.746
16.127	37.703
16.07	34.246
16.284	30.216
19.988	25.108
25.25	25.145
28.825	26.289
31.981	27.326
34.792	27.863
37.157	27.595
40.174	26.28
42.697	25.079
43.027	24.843
42.181	22.914
40.346	20.022
38.464	16.03
40.24	9.9021
44.163	7.6165
47.397	6.34
49.38	5.2278
49.324	4.9282
48.072	2.5461
