22.5	-12.99
22.683	-12.674
23.496	-11.265
24.309	-9.857
25.122	-8.4489
25.935	-7.0408
26.748	-5.6326
27.561	-4.2245
28.374	-2.8163
29.126	-1.2468
30.134	1.1065
30.124	2.3829
30.072	4.3402
28.808	6.226
28.29	6.9762
26.643	7.8514
25.418	8.4846
24.057	9.1086
22.468	9.8468
21.749	10.539
20.221	12.125
19.914	14.2
19.786	15.314
19.97	16.971
20.148	18.547
20.123	19.803
20.041	21.779
18.735	23.63
18.191	24.369
16.551	25.221
15.306	25.852
13.099	25.773
12.108	25.585
10.835	25.115
9.0661	24.46
7.5698	23.463
6.366	22.655
5.1108	21.66
3.816	20.635
2.7516	20.055
0.95701	19.136
-1.2981	19.449
-2.19	19.599
-3.7003	20.636
-4.86	21.447
-6.0908	22.407
-7.425	23.444
-8.6397	24.119
-10.263	25.016
-12.067	25.479
-13.407	25.819
-15.591	25.315
-16.405	25.117
-17.628	24.221
-19.026	23.196
-20.304	22.025
-21.423	21.001
-22.425	19.862
-23.569	18.56
-24.442	17.32
-25.439	15.902
-26.276	14.384
-27.009	13.056
-27.595	11.657
-28.264	10.058
-28.755	8.3965
-29.185	6.9422
-29.456	5.45
-29.765	3.7444
-29.873	2.2316
-29.996	0.50263
-30.166	-1.1336
-30.334	-2.7256
-30.145	-3.6902
-29.621	-5.84
-27.947	-7.1745
-27.084	-7.8083
-25.517	-8.4391
-24.069	-9.0185
-22.918	-9.623
-21.217	-10.556
-20.117	-12.587
-19.712	-13.345
-19.8	-15.244
-19.882	-16.581
-20.092	-18.1
-20.322	-19.801
-20.169	-20.815
-19.75	-22.952
-18.108	-24.382
-17.305	-25.022
-15.694	-25.666
-14.286	-26.221
-12.642	-27.037
-11.379	-27.664
-9.9665	-28.712
-8.7721	-29.602
-7.5301	-30.694
-6.33	-31.751
-5.1624	-32.704
-3.81	-33.803
-2.7338	-34.315
-0.879	-35.153
1.3036	-34.849
2.286	-34.694
3.8531	-33.664
4.989	-32.904
6.2446	-31.806
7.437	-30.762
8.6229	-29.768
9.9299	-28.674
11.149	-27.895
12.669	-26.928
13.606	-26.528
15.366	-25.347
16.179	-23.939
16.992	-22.531
17.805	-21.122
18.618	-19.714
19.431	-18.306
20.244	-16.898
21.057	-15.49
21.87	-14.082
22.5	-12.99
