46.065	-2.4028
44.983	-5.7326
43.901	-9.0624
42.819	-12.392
41.737	-15.722
40.655	-19.052
39.573	-22.382
38.491	-25.711
38.544	-27.007
36.033	-27.926
33.33	-28.08
30.162	-27.679
26.42	-27.17
21.331	-28.079
17.954	-32.546
17.126	-36.437
16.567	-39.704
15.699	-42.373
14.226	-44.532
11.989	-45.995
8.7771	-48.622
6.2475	-51.497
4.0721	-54.315
2.0242	-56.82
0.26942	-58.298
-0.39783	-58.233
-2.2339	-56.588
-4.2909	-54.029
-6.4925	-51.193
-9.0774	-48.326
-12.379	-45.754
-15.13	-44.078
-17.962	-42.02
-20.795	-39.962
-23.627	-37.904
-26.46	-35.846
-29.292	-33.788
-32.125	-31.73
-34.957	-29.672
-37.79	-27.614
-37.908	-26.702
-37.811	-24.165
-36.877	-21.523
-35.338	-18.496
-33.794	-14.452
-35.397	-8.6144
-39.087	-6.0005
-42.178	-4.4307
-44.577	-2.8643
-46.211	-0.93974
-46.995	0.67328
-46.833	3.9613
-46.441	7.2299
-45.821	10.463
-44.976	13.645
-43.91	16.76
-42.629	19.792
-41.139	22.728
-39.448	25.552
-37.434	28.5
-35.804	32.758
-35.505	36.885
-35.799	40.664
-36.288	44.214
-36.739	47.571
-36.855	50.485
-37.235	50.764
-35.754	50.396
-32.845	49.156
-29.733	47.629
-26.43	46.083
-22.785	44.741
-18.535	44.068
-15.534	44.533
-12.988	43.787
-10.751	42.298
-8.498	40.076
-5.9536	37.418
-1.8593	34.794
3.973	35.806
7.1056	38.581
9.4649	41.088
11.691	43.031
13.998	44.18
16.23	44.414
20.378	44.48
24.169	45.189
27.647	46.111
30.852	46.915
33.441	47.168
34.297	46.795
34.952	44.796
35.255	41.654
35.429	38.143
35.788	34.394
36.721	30.447
38.941	26.504
41.067	23.846
42.985	21.176
44.604	18.44
45.847	15.6
46.684	12.633
47.133	9.5259
47.261	6.2897
47.165	2.9374
