51.771	-4.2569
50.689	-7.5867
49.607	-10.916
48.525	-14.246
47.444	-17.576
46.362	-20.906
45.28	-24.236
44.198	-27.565
41.285	-32.345
37.235	-33.805
32.971	-34.07
29.195	-33.6
26.003	-33.156
24.271	-33.309
23.662	-34.396
23.056	-37.353
22.428	-40.99
21.113	-44.959
18.665	-48.569
15.217	-51.052
13.027	-52.857
10.934	-55.244
8.8325	-57.967
6.4429	-60.879
2.7651	-63.755
-3.2857	-63.493
-6.7214	-60.57
-9.0586	-57.672
-11.152	-54.972
-13.252	-52.635
-15.458	-50.903
-18.657	-48.932
-21.489	-46.874
-24.322	-44.816
-27.154	-42.758
-29.987	-40.7
-32.819	-38.642
-35.652	-36.584
-38.484	-34.526
-41.317	-32.468
-43.87	-27.377
-43.686	-22.947
-42.317	-18.992
-40.687	-15.778
-39.687	-13.323
-39.821	-12.667
-41.869	-11.316
-45.019	-9.7156
-48.458	-7.4405
-51.339	-4.0544
-52.995	0.75923
-52.811	4.467
-52.369	8.1529
-51.67	11.799
-50.717	15.387
-49.516	18.899
-48.071	22.319
-46.391	25.629
-44.483	28.814
-42.543	31.645
-41.696	33.892
-41.504	36.744
-41.757	39.954
-42.224	43.344
-42.704	46.925
-42.832	51.004
-39.173	56.443
-33.805	56.07
-30.265	54.573
-27.086	53.014
-24.044	51.588
-21.123	50.507
-18.476	50.068
-14.589	50.458
-10.442	49.22
-6.8509	46.858
-4.1099	44.168
-1.815	41.762
-0.13076	40.54
0.67463	40.818
2.752	42.709
5.1948	45.303
8.2528	47.948
12.195	49.903
16.831	50.383
19.668	50.438
22.761	51.021
26.058	51.897
29.65	52.793
34.014	53.14
39.143	50.333
40.866	45.806
41.246	41.982
41.418	38.492
41.723	35.269
42.391	32.408
43.578	30.312
45.825	27.501
47.989	24.487
49.932	21.199
51.495	17.627
52.557	13.862
53.111	10.042
53.261	6.2852
53.157	2.6389
