45.225	-14.695
45.672	-13.319
46.213	-11.654
46.754	-9.9892
47.295	-8.3243
47.836	-6.6597
48.377	-4.9947
48.918	-3.3298
49.468	-0.65975
50.161	2.7881
50.209	4.4643
50.261	6.2874
50.197	7.9055
50.122	9.784
49.897	11.337
49.62	13.247
49.202	14.731
48.671	16.613
47.889	18.399
47.268	19.82
46.296	21.463
45.487	22.831
44.405	24.338
43.446	25.674
42.323	27.079
41.26	28.408
40.666	29.456
39.556	31.428
39.09	33.401
38.755	34.831
38.576	36.706
38.424	38.317
38.337	40.073
38.251	41.818
38.099	43.389
37.909	45.301
37.581	46.3
36.72	48.564
34.156	49.968
33.728	50.154
31.546	49.98
30.251	49.854
28.455	49.406
26.852	49.004
25.204	48.566
23.465	48.105
21.919	47.814
20.023	47.459
18.605	47.431
16.53	47.398
14.213	47.159
13.096	47.041
11.125	46.064
9.9719	45.489
8.4429	44.167
7.3299	43.195
6.1084	41.898
4.9288	40.645
3.8901	39.7
2.3238	38.312
1.9211	38.173
-0.99503	37.667
-3.0422	38.979
-3.8843	39.59
-5.1565	40.919
-6.3039	42.122
-7.4304	43.233
-8.801	44.578
-9.9194	45.322
-11.715	46.504
-13.788	47.123
-15.062	47.495
-17.005	47.3
-18.505	47.068
-20.63	47.404
-21.954	47.624
-23.776	48.295
-25.237	48.835
-26.889	49.608
-28.41	50.322
-29.965	51.085
-31.555	51.864
-33.01	52.484
-34.779	53.233
-35.52	53.417
-38.204	53.603
-40.034	50.884
-39.969	48.844
-39.721	47.248
-39.481	45.457
-39.256	43.779
-39.022	42.084
-38.778	40.309
-38.651	38.704
-38.505	36.814
-38.6	35.389
-38.75	33.325
-39.174	32.202
-39.989	30.072
-40.995	28.599
-41.965	27.183
-42.919	25.59
-43.765	24.178
-44.605	22.523
-45.35	21.056
-45.99	19.54
-46.713	17.83
-47.246	16.272
-47.846	14.516
-48.269	12.925
-48.745	11.131
-49.095	9.3079
-49.405	7.6914
-49.626	5.8484
-49.822	4.2142
-49.903	2.5701
-49.995	0.71625
-49.167	-1.6906
-48.775	-2.4971
-47.958	-3.4594
-46.517	-5.1524
-44.798	-6.29
-43.599	-7.0732
-42.023	-7.8734
-40.478	-8.6583
-39.454	-9.3338
-37.609	-10.641
-36.807	-13.559
-36.74	-13.887
-37.513	-15.909
-38.013	-17.137
-38.782	-18.651
-39.597	-20.258
-40.064	-21.578
-40.748	-23.556
-40.84	-25.771
-40.889	-27.04
-40.83	-27.495
-39.553	-30.041
-38.137	-31.07
-36.721	-32.099
-35.305	-33.128
-33.889	-34.157
-32.472	-35.186
-31.056	-36.215
-29.64	-37.244
-28.224	-38.273
-26.807	-39.302
-25.39	-40.331
-23.974	-41.36
-22.559	-42.389
-21.142	-43.418
-19.726	-44.447
-18.309	-45.476
-16.893	-46.505
-15.294	-47.49
-13.918	-48.328
-12.268	-49.614
-11.165	-50.48
-9.8723	-51.914
-8.8223	-53.082
-7.7214	-54.501
-6.6747	-55.85
-5.6463	-57.13
-4.4777	-58.579
-3.5596	-59.401
-1.8418	-60.863
-1.5081	-60.895
1.5173	-61.026
3.3562	-59.588
4.2336	-58.849
5.4284	-57.394
6.4523	-56.141
7.503	-54.779
8.5907	-53.37
9.6372	-52.177
10.902	-50.739
11.997	-49.837
13.603	-48.523
14.722	-47.792
16.445	-46.55
17.182	-45.471
18.406	-43.666
19.064	-41.681
19.498	-40.347
19.812	-38.529
20.091	-36.895
20.394	-35.416
20.808	-33.471
21.113	-32.927
22.801	-30.694
25.346	-30.239
26.212	-30.163
28.082	-30.417
29.678	-30.639
31.262	-30.84
33.15	-31.075
34.502	-30.998
36.634	-30.865
38.659	-30.136
39.914	-29.676
41.371	-27.286
41.344	-26.638
41.886	-24.974
42.427	-23.309
42.968	-21.644
43.508	-19.979
44.05	-18.314
44.591	-16.649
45.131	-14.984
45.225	-14.695
