31.815	-3.4582
30.858	-5.7683
29.901	-8.0784
28.944	-10.389
27.987	-12.699
27.03	-15.009
26.073	-17.319
25.117	-19.629
24.16	-21.939
21.691	-24.87
19.543	-26.591
17.26	-28.126
14.857	-29.466
12.35	-30.602
9.7578	-31.524
7.0975	-32.228
4.3879	-32.707
1.6477	-32.959
-0.42684	-33.108
-2.5714	-33.639
-4.8692	-34.368
-7.4041	-35.149
-10.4	-35.716
-14.087	-35.31
-17.33	-33.234
-19.262	-30.695
-20.574	-28.305
-21.697	-26.112
-22.818	-24.155
-24.321	-21.549
-25.278	-19.239
-26.235	-16.929
-27.192	-14.618
-28.149	-12.308
-29.106	-9.9982
-30.063	-7.6881
-31.02	-5.378
-31.976	-3.0678
-32.965	-0.62871
-33.786	2.4827
-32.442	7.0865
-29.463	9.257
-27.233	10.317
-26.268	10.946
-26.33	11.085
-26.872	12.873
-27.759	15.624
-27.347	20.087
-24.34	23.009
-23.397	23.355
-22.372	25.257
-21.428	27.41
-20.441	29.765
-19.17	32.323
-16.985	35.033
-13.174	36.74
-9.612	36.488
-6.8512	35.601
-4.4628	34.63
-2.2568	33.757
-0.17618	33.109
3.4031	30.675
5.0315	28.286
6.3152	25.977
7.4478	23.949
8.5061	22.534
9.3227	22.021
10.613	21.997
12.625	22.454
15	23.163
17.676	23.84
20.636	24.202
24.598	22.82
27.491	19.602
27.652	15.319
26.805	12.667
26.373	11.024
26.363	10.93
27.551	10.176
29.883	9.0121
32.863	6.4051
33.656	1.879
