25.607	-10.607
25.694	-10.396
26.172	-9.2407
26.651	-8.0854
27.13	-6.9304
27.608	-5.7753
28.087	-4.6203
28.565	-3.4652
29.043	-2.3102
29.777	-0.28685
30.698	2.3818
30.727	2.5339
30.331	4.7969
28.84	6.1004
28.432	6.3864
27.266	6.9683
26.191	7.5015
25.598	7.8784
24.142	8.9138
23.374	11.173
23.38	11.22
23.752	12.822
23.968	13.643
24.312	14.698
24.736	16.024
24.787	16.343
24.706	18.485
23.26	20.094
23.017	20.27
22.729	20.513
20.748	21.204
19.267	21.023
18.267	20.898
16.929	20.56
15.842	20.284
14.655	19.929
13.447	19.569
12.441	19.34
11.008	19.023
10.363	19.035
8.5271	19.129
6.8107	20.139
6.4024	20.395
5.42	21.672
4.8909	22.38
4.2362	23.548
3.6699	24.562
3.0973	25.594
2.4555	26.748
1.8641	27.62
1.0498	28.815
0.89315	28.98
-0.89649	30.197
-2.2438	30.614
-3.2841	30.938
-4.5081	31.422
-5.6111	31.858
-6.7334	32.316
-7.9276	32.801
-8.9261	33.126
-10.306	33.569
-11.005	33.639
-12.785	33.765
-14.691	32.912
-15.034	32.755
-16.126	31.399
-16.582	30.805
-17.218	29.526
-17.692	28.564
-18.186	27.386
-18.658	26.258
-19.13	25.181
-19.663	23.968
-20.175	23.017
-20.852	21.768
-22.389	20.572
-22.861	20.399
-23.169	20.188
-24.673	18.727
-24.879	16.495
-24.832	16.283
-24.389	14.907
-24.056	13.908
-23.785	13.014
-23.36	11.511
-23.329	11.441
-23.877	9.1346
-25.38	7.9628
-25.863	7.6483
-27.007	7.1036
-28.122	6.5736
-28.666	6.2294
-30.155	5.1442
-30.828	2.8423
-30.417	1.2866
-30.147	0.39869
-29.652	-0.82085
-29.204	-1.9198
-28.726	-3.0749
-28.248	-4.23
-27.77	-5.385
-27.291	-6.5401
-26.813	-7.6951
-26.334	-8.8501
-25.856	-10.005
-25.378	-11.16
-24.899	-12.315
-24.421	-13.47
-23.942	-14.625
-23.463	-15.78
-22.985	-16.936
-22.506	-18.091
-22.028	-19.246
-21.55	-20.401
-20.798	-21.704
-20.288	-22.543
-19.604	-23.733
-19.044	-24.712
-18.465	-25.843
-17.903	-26.939
-17.358	-27.936
-16.701	-29.131
-16.164	-29.854
-15.198	-31.123
-14.738	-31.433
-13.117	-32.471
-11.274	-32.674
-10.648	-32.727
-9.1501	-32.443
-8.1936	-32.255
-6.9261	-31.864
-5.8027	-31.517
-4.6539	-31.153
-3.4168	-30.761
-2.3445	-30.495
-0.98867	-30.161
0.46063	-30.037
1.4979	-29.963
2.868	-29.837
3.989	-29.733
5.0975	-29.538
6.4523	-29.298
7.7824	-28.946
8.8707	-28.659
9.9314	-28.281
11.227	-27.82
12.481	-27.252
13.506	-26.788
14.708	-26.117
15.691	-25.569
16.625	-24.941
17.767	-24.174
18.84	-23.313
19.719	-22.609
20.154	-22.257
21.388	-20.791
21.867	-19.636
22.345	-18.481
22.823	-17.326
23.302	-16.171
23.78	-15.016
24.258	-13.861
24.737	-12.706
25.215	-11.551
25.607	-10.607
